0.11	1.14454e-16
0.12	1.21107e-16
0.13	1.27932e-16
0.14	1.57969e-16
0.15	1.27084e-16
0.16	7.63278e-17
0.17	1.26108e-16
0.18	9.23952e-17
0.19	1.18502e-16
0.2	9.86433e-17
0.21	5.05416e-17
0.22	6.99945e-17
0.23	6.16415e-17
0.24	5.93507e-17
0.25	8.04246e-17
0.26	8.35656e-17
0.27	7.5783e-17
0.28	6.64151e-17
0.29	6.96378e-17
0.3	5.00711e-17
0.31	7.22719e-17
0.32	6.88685e-17
0.33	5.02628e-17
0.34	3.01719e-17
0.35	4.87229e-17
0.36	5.04535e-17
0.37	6.42129e-17
0.38	1.11227e-16
0.39	1.72768e-16
0.4	2.23183e-16
0.41	3.72439e-16
0.42	4.8596e-16
0.43	7.29313e-16
0.44	1.22864e-15
0.45	1.63926e-15
0.46	2.40421e-15
0.47	3.44845e-15
0.48	4.78837e-15
0.49	6.588e-15
0.5	9.14022e-15
0.51	1.1929e-14
0.52	1.57822e-14
0.53	2.09401e-14
0.54	2.74229e-14
0.55	3.45131e-14
0.56	4.42893e-14
0.57	5.54412e-14
0.58	6.98878e-14
0.59	8.79181e-14
0.6	1.07496e-13
0.61	1.31618e-13
0.62	1.61379e-13
0.63	1.94203e-13
0.64	2.33597e-13
0.65	2.79073e-13
0.66	3.32381e-13
0.67	3.93575e-13
0.68	4.63346e-13
0.69	5.42157e-13
0.7	6.31327e-13
0.71	7.32641e-13
0.72	8.49316e-13
0.73	9.72891e-13
0.74	1.11826e-12
0.75	1.2825e-12
0.76	1.45776e-12
0.77	1.65357e-12
0.78	1.8731e-12
0.79	2.11267e-12
0.8	2.37967e-12
0.81	2.66903e-12
0.82	2.98534e-12
0.83	3.32998e-12
0.84	3.70921e-12
0.85	4.11979e-12
0.86	4.57371e-12
0.87	5.03973e-12
0.88	5.57112e-12
0.89	6.13124e-12
0.9	6.73092e-12
0.91	7.3785e-12
0.92	8.07598e-12
0.93	8.82747e-12
0.94	9.62571e-12
0.95	1.04775e-11
0.96	1.13849e-11
0.97	1.23795e-11
0.98	1.3413e-11
0.99	1.45126e-11
1	1.56901e-11
1.01	1.69232e-11
1.02	1.82332e-11
1.03	1.96432e-11
1.04	2.10901e-11
1.05	2.26736e-11
1.06	2.43461e-11
1.07	2.60606e-11
1.08	2.78811e-11
1.09	2.98187e-11
1.1	3.18614e-11
1.11	3.40092e-11
1.12	3.61933e-11
1.13	3.85919e-11
1.14	4.108e-11
1.15	4.36951e-11
1.16	4.64646e-11
1.17	4.92608e-11
1.18	5.23833e-11
1.19	5.54309e-11
1.2	5.88099e-11
1.21	6.22996e-11
1.22	6.59023e-11
1.23	6.96882e-11
1.24	7.36838e-11
1.25	7.78036e-11
1.26	8.21955e-11
1.27	8.67935e-11
1.28	9.15129e-11
1.29	9.65504e-11
1.3	1.01742e-10
1.31	1.07103e-10
1.32	1.12847e-10
1.33	1.18794e-10
1.34	1.24937e-10
1.35	1.31302e-10
1.36	1.38091e-10
1.37	1.45084e-10
1.38	1.52532e-10
1.39	1.60089e-10
1.4	1.68229e-10
1.41	1.76628e-10
1.42	1.85272e-10
1.43	1.94429e-10
1.44	2.0411e-10
1.45	2.13855e-10
1.46	2.24289e-10
1.47	2.35176e-10
1.48	2.46896e-10
1.49	2.58391e-10
1.5	2.70964e-10
1.51	2.83959e-10
1.52	2.97344e-10
1.53	3.11289e-10
1.54	3.2625e-10
1.55	3.41602e-10
1.56	3.57989e-10
1.57	3.75018e-10
1.58	3.92821e-10
1.59	4.11777e-10
1.6	4.31037e-10
1.61	4.51698e-10
1.62	4.73596e-10
1.63	4.96385e-10
1.64	5.19658e-10
1.65	5.45169e-10
1.66	5.70961e-10
1.67	5.99058e-10
1.68	6.28601e-10
1.69	6.58077e-10
1.7	6.91076e-10
1.71	7.26315e-10
1.72	7.60974e-10
1.73	7.98768e-10
1.74	8.39507e-10
1.75	8.82535e-10
1.76	9.2785e-10
1.77	9.74528e-10
1.78	1.02735e-09
1.79	1.07964e-09
1.8	1.13787e-09
1.81	1.19642e-09
1.82	1.26367e-09
1.83	1.33006e-09
1.84	1.40613e-09
1.85	1.48765e-09
1.86	1.57276e-09
1.87	1.66335e-09
1.88	1.75679e-09
1.89	1.86689e-09
1.9	1.98359e-09
1.91	2.09729e-09
1.92	2.23071e-09
1.93	2.38028e-09
1.94	2.53567e-09
1.95	2.70792e-09
1.96	2.90008e-09
1.97	3.10623e-09
1.98	3.33278e-09
1.99	3.56437e-09
2	3.85426e-09
2.01	4.16727e-09
2.02	4.50255e-09
2.03	4.89208e-09
2.04	5.30299e-09
2.05	5.79374e-09
2.06	6.33939e-09
2.07	6.95115e-09
2.08	7.68618e-09
2.09	8.5401e-09
2.1	9.50881e-09
2.11	1.07051e-08
2.12	1.20265e-08
2.13	1.37766e-08
2.14	1.58258e-08
2.15	1.81576e-08
2.16	2.12042e-08
2.17	2.55655e-08
2.18	3.12045e-08
2.19	3.88416e-08
2.2	4.84518e-08
2.2015	5.07678e-08
2.203	5.32178e-08
2.2045	5.60368e-08
2.206	5.75544e-08
2.2075	5.98241e-08
2.209	6.32466e-08
2.2105	6.5563e-08
2.212	6.95176e-08
2.2135	7.31603e-08
2.215	7.56719e-08
2.2165	8.02413e-08
2.218	8.38423e-08
2.2195	8.77383e-08
2.221	9.45049e-08
2.2225	1.0028e-07
2.224	1.07508e-07
2.2255	1.13727e-07
2.227	1.2102e-07
2.2285	1.27483e-07
2.23	1.35686e-07
2.2315	1.45384e-07
2.233	1.55118e-07
2.2345	1.67641e-07
2.236	1.81703e-07
2.2375	1.94161e-07
2.239	2.08606e-07
2.2405	2.26714e-07
2.242	2.43072e-07
2.2435	2.64409e-07
2.245	2.90528e-07
2.2465	3.11782e-07
2.248	3.38936e-07
2.2495	3.75289e-07
2.251	4.09544e-07
2.2525	4.43082e-07
2.254	4.7789e-07
2.2555	5.15223e-07
2.257	5.6147e-07
2.2585	6.089e-07
2.26	6.63261e-07
2.2615	7.08287e-07
2.263	7.65831e-07
2.2645	8.31239e-07
2.266	8.88697e-07
2.2675	9.47753e-07
2.269	1.00902e-06
2.2705	1.0727e-06
2.272	1.13779e-06
2.2735	1.19631e-06
2.275	1.2546e-06
2.2765	1.30268e-06
2.278	1.34649e-06
2.2795	1.39546e-06
2.281	1.43145e-06
2.2825	1.47227e-06
2.284	1.49508e-06
2.2855	1.51182e-06
2.287	1.52681e-06
2.2885	1.54053e-06
2.29	1.53701e-06
2.2915	1.5322e-06
2.293	1.51934e-06
2.2945	1.50016e-06
2.296	1.48338e-06
2.2975	1.46639e-06
2.299	1.444e-06
2.3005	1.40977e-06
2.302	1.38127e-06
2.3035	1.34171e-06
2.305	1.30565e-06
2.3065	1.27627e-06
2.308	1.24195e-06
2.3095	1.19981e-06
2.311	1.16707e-06
2.3125	1.13316e-06
2.314	1.09551e-06
2.3155	1.06068e-06
2.317	1.02674e-06
2.3185	9.91011e-07
2.32	9.57625e-07
2.3215	9.26209e-07
2.323	8.91337e-07
2.3245	8.61228e-07
2.326	8.35102e-07
2.3275	8.12662e-07
2.329	7.84324e-07
2.3305	7.58961e-07
2.332	7.31514e-07
2.3335	7.09184e-07
2.335	6.85562e-07
2.3365	6.66308e-07
2.338	6.4342e-07
2.3395	6.21571e-07
2.341	6.04994e-07
2.3425	5.84696e-07
2.344	5.67738e-07
2.3455	5.52653e-07
2.347	5.35178e-07
2.3485	5.19346e-07
2.35	5.06221e-07
2.36	4.18537e-07
2.37	3.66427e-07
2.38	3.06644e-07
2.39	2.64339e-07
2.4	2.31875e-07
2.41	2.04554e-07
2.42	1.81519e-07
2.43	1.64869e-07
2.44	1.48614e-07
2.45	1.35526e-07
2.46	1.23953e-07
2.47	1.1342e-07
2.48	1.05165e-07
2.49	9.72698e-08
2.5	9.03744e-08
2.51	8.40932e-08
2.52	7.92718e-08
2.53	7.3435e-08
2.54	6.96436e-08
2.55	6.50937e-08
2.56	6.1722e-08
2.57	5.8201e-08
2.58	5.53455e-08
2.59	5.22434e-08
2.6	4.98254e-08
2.61	4.74922e-08
2.62	4.53588e-08
2.63	4.33232e-08
2.64	4.14338e-08
2.65	3.96074e-08
2.66	3.80666e-08
2.67	3.62967e-08
2.68	3.49941e-08
2.69	3.36253e-08
2.7	3.24401e-08
2.71	3.13538e-08
2.72	3.02024e-08
2.73	2.90882e-08
2.74	2.81105e-08
2.75	2.71438e-08
2.76	2.6292e-08
2.77	2.5503e-08
2.78	2.47305e-08
2.79	2.38992e-08
2.8	2.32019e-08
2.81	2.24997e-08
2.82	2.18647e-08
2.83	2.12549e-08
2.84	2.06408e-08
2.85	2.01055e-08
2.86	1.96271e-08
2.87	1.90447e-08
2.88	1.8563e-08
2.89	1.8133e-08
2.9	1.76357e-08
2.91	1.72682e-08
2.92	1.6758e-08
2.93	1.64181e-08
2.94	1.60761e-08
2.95	1.56655e-08
2.96	1.52968e-08
2.97	1.49172e-08
2.98	1.46098e-08
2.99	1.43031e-08
3	1.40213e-08
3.01	1.36988e-08
3.02	1.34602e-08
3.03	1.31426e-08
3.04	1.29065e-08
3.05	1.26387e-08
3.06	1.24312e-08
3.07	1.21655e-08
3.08	1.19278e-08
3.09	1.17174e-08
3.1	1.14999e-08
3.11	1.12593e-08
3.12	1.1101e-08
3.13	1.08884e-08
3.14	1.07115e-08
3.15	1.04989e-08
3.16	1.03115e-08
3.17	1.01329e-08
3.18	9.99712e-09
3.19	9.81794e-09
3.2	9.64584e-09
3.21	9.52101e-09
3.22	9.35723e-09
3.23	9.18562e-09
3.24	9.06282e-09
3.25	8.93536e-09
3.26	8.78439e-09
3.27	8.67389e-09
3.28	8.52288e-09
3.29	8.39586e-09
3.3	8.27094e-09
3.31	8.15408e-09
3.32	8.01822e-09
3.33	7.94001e-09
3.34	7.83317e-09
3.35	7.71885e-09
3.36	7.61192e-09
3.37	7.51702e-09
3.38	7.40549e-09
3.39	7.31742e-09
3.4	7.2062e-09
3.41	7.1258e-09
3.42	7.02513e-09
3.43	6.91893e-09
3.44	6.82885e-09
3.45	6.74844e-09
3.46	6.6791e-09
3.47	6.59324e-09
3.48	6.5074e-09
3.49	6.42096e-09
3.5	6.35948e-09
3.51	6.27773e-09
3.52	6.21056e-09
3.53	6.15115e-09
3.54	6.05079e-09
3.55	5.99596e-09
3.56	5.93409e-09
3.57	5.85427e-09
3.58	5.80287e-09
3.59	5.72954e-09
3.6	5.66652e-09
3.61	5.60563e-09
3.62	5.54495e-09
3.63	5.49487e-09
3.64	5.43278e-09
3.65	5.38326e-09
3.66	5.32037e-09
3.67	5.25938e-09
3.68	5.19884e-09
3.69	5.15208e-09
3.7	5.10132e-09
3.71	5.0477e-09
3.72	5.00042e-09
3.73	4.94617e-09
3.74	4.91029e-09
3.75	4.85493e-09
3.76	4.80463e-09
3.77	4.76449e-09
3.78	4.71442e-09
3.79	4.67016e-09
3.8	4.62964e-09
3.81	4.5852e-09
3.82	4.54082e-09
3.83	4.50611e-09
3.84	4.45438e-09
3.85	4.41454e-09
3.86	4.37495e-09
3.87	4.33325e-09
3.88	4.30058e-09
3.89	4.26408e-09
3.9	4.22446e-09
3.91	4.19364e-09
3.92	4.15701e-09
3.93	4.12228e-09
3.94	4.08254e-09
3.95	4.04418e-09
3.96	4.01226e-09
3.97	3.98073e-09
3.98	3.94879e-09
3.99	3.92593e-09
4	3.88488e-09
4.01	3.85287e-09
4.02	3.82243e-09
4.03	3.78578e-09
4.04	3.76132e-09
4.05	3.7309e-09
4.06	3.70339e-09
4.07	3.67823e-09
4.08	3.6391e-09
4.09	3.61608e-09
4.1	3.58852e-09
